swap_id,timestamp,station_id,battery_soc_returned,battery_soc_issued,wait_minutes,swap_duration_minutes,batteries_available_before_swap,station_status,downtime_minutes,payment_amount,payment_method,motorcycle_type,service_success
SW007662,2026-02-15 20:38:03,ST003,37.9,93.9,4.1,3.5,18,Operational,0,35.91,Wallet,Delivery,True
SW007663,2026-02-15 20:41:03,ST001,43.9,92.5,0.8,4.1,10,Operational,0,39.4,Wallet,Delivery,True
SW007664,2026-02-15 20:43:18,ST002,25.0,99.0,0.6,3.6,11,Operational,0,37.54,Wallet,Delivery,True
SW007665,2026-02-15 20:47:05,ST001,21.2,95.2,1.6,4.4,15,Operational,0,35.63,Mobile Money,Standard,True
SW007666,2026-02-15 20:54:35,ST003,20.3,99.8,3.3,4.9,14,Operational,0,40.96,Mobile Money,Commercial,True
SW007667,2026-02-15 20:58:08,ST003,30.6,90.9,6.4,3.9,13,Operational,0,35.83,Wallet,Standard,True
SW007668,2026-02-15 20:58:31,ST002,43.8,96.2,0.2,3.4,13,Operational,0,38.9,Mobile Money,Delivery,True
SW007669,2026-02-15 21:03:51,ST003,33.4,94.8,1.0,2.8,19,Operational,0,35.85,Mobile Money,Standard,True
SW007670,2026-02-15 21:14:10,ST001,36.6,96.7,5.3,4.5,21,Operational,0,36.6,Card,Delivery,True
SW007671,2026-02-15 21:14:46,ST002,3.0,87.3,26.0,2.8,14,Downtime,10,0.0,Mobile Money,Delivery,False
SW007672,2026-02-15 21:19:17,ST003,24.5,93.4,3.6,3.0,19,Operational,0,41.0,Mobile Money,Commercial,True
SW007673,2026-02-15 21:30:37,ST005,23.0,87.4,3.8,4.2,2,Operational,0,37.46,Card,Standard,True
SW007674,2026-02-15 21:52:11,ST001,10.2,96.5,2.9,2.8,17,Operational,0,34.41,Mobile Money,Standard,True
SW007675,2026-02-15 21:52:33,ST002,7.4,95.7,5.1,3.8,20,Operational,0,32.95,Wallet,Standard,True
SW007676,2026-02-15 21:59:24,ST004,32.7,91.1,0.4,3.1,15,Operational,0,41.23,Wallet,Commercial,True
SW007677,2026-02-15 22:07:26,ST005,20.4,86.4,1.2,2.7,13,Operational,0,34.27,Wallet,Standard,True
SW007678,2026-02-15 22:13:10,ST003,28.2,93.2,2.3,4.2,19,Operational,0,37.59,Mobile Money,Delivery,True
SW007679,2026-02-15 22:46:03,ST004,28.1,94.0,0.9,3.3,20,Operational,0,39.83,Mobile Money,Delivery,True
SW007680,2026-02-15 22:50:49,ST002,37.4,95.6,0.5,1.9,16,Operational,0,39.18,Mobile Money,Commercial,True
SW007681,2026-02-15 23:26:26,ST001,26.1,97.7,0.9,2.4,18,Operational,0,38.09,Card,Standard,True
SW007682,2026-02-16 00:45:05,ST004,35.1,92.0,3.3,2.7,19,Operational,0,37.42,Mobile Money,Standard,True
SW007683,2026-02-16 01:38:11,ST001,38.2,100.0,2.3,3.0,19,Operational,0,36.58,Mobile Money,Commercial,True
SW007684,2026-02-16 02:06:00,ST002,37.0,99.8,1.1,3.0,11,Operational,0,39.54,Mobile Money,Delivery,True
SW007685,2026-02-16 02:28:26,ST001,14.8,98.5,1.1,3.8,24,Operational,0,36.12,Card,Standard,True
SW007686,2026-02-16 03:50:53,ST001,24.3,96.8,4.6,3.3,20,Operational,0,36.94,Mobile Money,Delivery,True
SW007687,2026-02-16 04:42:16,ST003,12.4,100.0,0.9,3.8,11,Operational,0,34.64,Mobile Money,Standard,True
SW007688,2026-02-16 06:16:24,ST004,29.5,89.4,2.8,4.4,13,Operational,0,37.58,Mobile Money,Delivery,True
SW007689,2026-02-16 07:17:43,ST003,21.0,95.0,5.9,4.0,17,Operational,0,39.29,Card,Delivery,True
SW007690,2026-02-16 07:19:01,ST003,14.7,94.9,7.1,4.1,1,Operational,0,38.7,Mobile Money,Commercial,True
SW007691,2026-02-16 07:21:34,ST004,17.0,92.0,4.2,3.2,10,Operational,0,43.53,Mobile Money,Commercial,True
SW007692,2026-02-16 07:34:24,ST004,29.8,88.1,7.5,3.1,17,Operational,0,35.68,Mobile Money,Standard,True
SW007693,2026-02-16 07:41:56,ST001,27.8,95.6,0.6,4.4,8,Operational,0,38.57,Mobile Money,Delivery,True
SW007694,2026-02-16 07:48:03,ST002,21.7,98.7,6.3,4.1,12,Operational,0,37.85,Mobile Money,Standard,True
SW007695,2026-02-16 07:52:35,ST004,33.2,93.6,1.8,4.4,16,Operational,0,34.15,Mobile Money,Standard,True
SW007696,2026-02-16 07:56:45,ST004,3.0,91.5,0.4,5.5,13,Operational,0,35.37,Mobile Money,Standard,True
SW007697,2026-02-16 08:03:00,ST003,16.3,94.2,6.4,3.1,14,Operational,0,38.96,Card,Commercial,True
SW007698,2026-02-16 08:04:54,ST004,30.7,87.0,6.4,4.0,2,Operational,0,41.71,Mobile Money,Delivery,True
SW007699,2026-02-16 08:05:54,ST005,12.4,94.3,4.5,2.8,13,Operational,0,33.13,Card,Standard,True
SW007700,2026-02-16 08:09:02,ST001,30.5,92.0,4.8,4.6,13,Operational,0,32.93,Mobile Money,Standard,True
SW007701,2026-02-16 08:11:22,ST001,43.8,94.0,3.8,3.3,18,Operational,0,35.43,Mobile Money,Delivery,True
SW007702,2026-02-16 08:12:07,ST004,13.6,90.9,7.1,3.9,21,Operational,0,38.72,Card,Delivery,True
SW007703,2026-02-16 08:16:02,ST003,41.6,90.5,5.4,4.0,14,Operational,0,32.1,Card,Standard,True
SW007704,2026-02-16 08:24:11,ST001,34.8,97.8,1.7,2.8,15,Operational,0,41.26,Mobile Money,Commercial,True
SW007705,2026-02-16 08:27:03,ST004,20.2,94.6,4.7,3.9,0,Operational,0,0.0,Card,Standard,False
SW007706,2026-02-16 08:30:40,ST002,26.9,91.1,2.4,2.3,17,Operational,0,36.56,Wallet,Delivery,True
SW007707,2026-02-16 08:40:44,ST001,36.7,92.7,11.1,3.6,17,Operational,0,35.61,Mobile Money,Standard,True
SW007708,2026-02-16 08:46:18,ST001,11.5,94.5,3.6,4.1,15,Operational,0,35.03,Card,Standard,True
SW007709,2026-02-16 08:48:29,ST003,32.5,97.5,0.6,1.9,21,Operational,0,35.16,Wallet,Standard,True
SW007710,2026-02-16 09:11:35,ST003,15.8,91.9,5.6,2.9,15,Operational,0,34.61,Card,Standard,True
SW007711,2026-02-16 09:16:47,ST001,13.2,98.7,1.8,4.3,11,Operational,0,40.35,Mobile Money,Commercial,True
SW007712,2026-02-16 09:39:13,ST001,35.6,89.2,0.7,3.7,13,Operational,0,37.07,Mobile Money,Standard,True
SW007713,2026-02-16 09:43:19,ST002,17.1,91.2,1.4,4.8,12,Operational,0,36.51,Mobile Money,Standard,True
SW007714,2026-02-16 09:52:10,ST001,18.4,97.5,4.7,3.4,2,Operational,0,33.94,Mobile Money,Standard,True
SW007715,2026-02-16 10:10:32,ST005,24.3,90.9,2.3,2.4,14,Operational,0,33.8,Card,Standard,True
SW007716,2026-02-16 10:12:22,ST004,10.8,93.9,2.6,2.6,20,Operational,0,37.12,Card,Delivery,True
SW007717,2026-02-16 10:17:53,ST004,15.9,94.6,5.8,3.5,12,Operational,0,39.3,Card,Delivery,True
SW007718,2026-02-16 10:22:50,ST001,30.1,85.1,0.2,4.1,21,Operational,0,39.95,Mobile Money,Delivery,True
SW007719,2026-02-16 10:25:02,ST002,23.3,95.0,3.7,2.3,14,Operational,0,41.54,Card,Commercial,True
SW007720,2026-02-16 10:26:55,ST003,7.4,90.1,4.1,3.0,17,Operational,0,34.94,Mobile Money,Standard,True
SW007721,2026-02-16 10:46:16,ST002,43.9,91.4,1.6,3.7,8,Operational,0,34.34,Mobile Money,Standard,True
SW007722,2026-02-16 10:56:27,ST004,27.5,100.0,5.6,3.0,20,Operational,0,33.54,Wallet,Standard,True
SW007723,2026-02-16 11:16:33,ST004,19.5,90.0,2.3,3.7,8,Operational,0,41.25,Card,Commercial,True
SW007724,2026-02-16 11:40:57,ST005,15.9,91.9,1.6,3.2,15,Operational,0,35.98,Wallet,Standard,True
SW007725,2026-02-16 11:42:44,ST001,12.5,99.0,2.8,4.0,2,Operational,0,0.0,Mobile Money,Standard,False
SW007726,2026-02-16 11:51:28,ST002,3.0,94.2,0.4,4.3,12,Operational,0,39.98,Mobile Money,Commercial,True
SW007727,2026-02-16 12:06:50,ST001,26.3,95.0,7.0,2.7,14,Operational,0,40.39,Mobile Money,Commercial,True
SW007728,2026-02-16 12:34:35,ST002,32.2,91.9,2.9,3.0,18,Operational,0,35.67,Card,Delivery,True
SW007729,2026-02-16 12:36:13,ST002,12.2,91.8,1.2,3.2,17,Operational,0,39.59,Mobile Money,Commercial,True
SW007730,2026-02-16 12:54:13,ST001,8.6,88.1,3.7,4.0,14,Operational,0,35.49,Card,Standard,True
SW007731,2026-02-16 12:57:50,ST005,16.8,100.0,2.2,3.3,15,Operational,0,39.59,Card,Delivery,True
SW007732,2026-02-16 13:03:03,ST002,24.3,98.4,3.7,2.8,8,Operational,0,35.8,Card,Standard,True
SW007733,2026-02-16 13:08:20,ST001,16.5,99.4,1.1,3.2,19,Operational,0,38.48,Mobile Money,Delivery,True
SW007734,2026-02-16 13:13:39,ST002,24.0,97.6,2.0,2.7,14,Operational,0,40.5,Mobile Money,Commercial,True
SW007735,2026-02-16 13:15:52,ST003,19.2,95.1,4.8,3.4,21,Operational,0,39.24,Mobile Money,Delivery,True
SW007736,2026-02-16 13:29:54,ST001,40.2,91.1,2.2,4.1,17,Operational,0,38.02,Wallet,Delivery,True
SW007737,2026-02-16 13:46:27,ST004,24.6,99.3,4.3,3.0,21,Operational,0,40.33,Mobile Money,Commercial,True
SW007738,2026-02-16 13:51:32,ST001,26.3,87.7,5.6,3.5,10,Operational,0,38.15,Wallet,Delivery,True
SW007739,2026-02-16 13:58:47,ST001,13.0,90.0,1.7,3.5,15,Operational,0,40.87,Mobile Money,Commercial,True
SW007740,2026-02-16 14:02:16,ST001,16.3,96.3,0.7,4.2,12,Operational,0,36.62,Mobile Money,Standard,True
SW007741,2026-02-16 14:30:23,ST003,32.7,100.0,1.5,3.1,23,Operational,0,38.82,Mobile Money,Commercial,True
SW007742,2026-02-16 14:34:11,ST004,20.0,97.7,6.9,3.5,19,Operational,0,36.76,Card,Standard,True
SW007743,2026-02-16 14:34:12,ST001,33.0,89.7,1.9,2.0,24,Operational,0,34.63,Mobile Money,Standard,True
SW007744,2026-02-16 14:37:06,ST004,19.2,95.2,1.4,3.3,18,Operational,0,39.18,Card,Delivery,True
SW007745,2026-02-16 14:38:06,ST003,31.2,89.2,2.4,2.9,19,Operational,0,33.94,Wallet,Standard,True
SW007746,2026-02-16 14:51:06,ST004,18.3,94.3,0.4,2.8,16,Operational,0,33.79,Mobile Money,Standard,True
SW007747,2026-02-16 14:54:08,ST001,31.9,92.5,7.9,4.8,2,Operational,0,37.32,Card,Commercial,True
SW007748,2026-02-16 15:07:27,ST003,9.3,100.0,3.4,4.3,14,Operational,0,37.21,Mobile Money,Delivery,True
SW007749,2026-02-16 15:07:38,ST004,18.7,89.3,1.8,3.4,14,Operational,0,33.82,Mobile Money,Standard,True
SW007750,2026-02-16 15:16:35,ST005,32.1,95.0,1.0,3.8,17,Operational,0,37.02,Wallet,Commercial,True
SW007751,2026-02-16 15:21:28,ST001,16.4,95.6,0.4,3.3,17,Operational,0,37.7,Mobile Money,Delivery,True
SW007752,2026-02-16 15:26:23,ST005,20.2,90.8,5.1,1.8,9,Operational,0,41.87,Mobile Money,Commercial,True
SW007753,2026-02-16 15:31:07,ST001,21.9,90.4,1.7,2.6,14,Operational,0,37.65,Mobile Money,Delivery,True
SW007754,2026-02-16 15:32:43,ST003,19.6,97.7,2.9,2.4,20,Operational,0,40.88,Mobile Money,Commercial,True
SW007755,2026-02-16 15:42:53,ST003,10.3,100.0,1.5,2.8,18,Operational,0,34.79,Wallet,Standard,True
SW007756,2026-02-16 16:01:56,ST004,22.2,90.5,0.4,3.6,21,Operational,0,34.91,Mobile Money,Standard,True
SW007757,2026-02-16 16:02:35,ST003,19.6,97.3,1.9,3.7,18,Operational,0,35.78,Wallet,Delivery,True
SW007758,2026-02-16 16:03:04,ST004,22.0,90.3,5.6,2.3,20,Operational,0,35.31,Mobile Money,Standard,True
SW007759,2026-02-16 16:11:13,ST003,3.0,95.5,0.6,3.4,10,Operational,0,37.44,Mobile Money,Standard,True
SW007760,2026-02-16 16:15:03,ST002,13.6,96.5,3.9,3.0,20,Operational,0,40.78,Mobile Money,Commercial,True
SW007761,2026-02-16 16:17:10,ST002,16.5,88.4,4.2,3.9,20,Operational,0,36.95,Wallet,Delivery,True
SW007762,2026-02-16 16:18:44,ST004,19.3,96.1,8.6,2.9,15,Operational,0,34.63,Mobile Money,Standard,True
SW007763,2026-02-16 16:19:45,ST003,18.6,96.2,3.6,3.1,21,Operational,0,34.42,Mobile Money,Standard,True
SW007764,2026-02-16 16:25:22,ST004,41.1,92.6,6.4,2.6,15,Operational,0,36.91,Wallet,Delivery,True
SW007765,2026-02-16 16:36:37,ST005,24.3,94.6,3.3,3.3,12,Operational,0,38.12,Mobile Money,Standard,True
SW007766,2026-02-16 16:41:25,ST004,46.2,91.3,3.1,5.0,16,Operational,0,35.76,Wallet,Delivery,True
SW007767,2026-02-16 16:45:37,ST003,23.8,94.8,3.6,3.7,26,Operational,0,37.9,Card,Standard,True
SW007768,2026-02-16 16:52:34,ST005,44.7,96.6,1.8,4.1,13,Operational,0,40.87,Mobile Money,Commercial,True
SW007769,2026-02-16 17:03:13,ST003,25.8,95.3,0.9,2.8,12,Operational,0,34.68,Mobile Money,Standard,True
SW007770,2026-02-16 17:09:49,ST002,32.0,93.6,4.4,3.7,14,Operational,0,36.29,Wallet,Standard,True
SW007771,2026-02-16 17:11:58,ST004,17.9,97.0,3.0,5.4,17,Operational,0,37.1,Mobile Money,Delivery,True
SW007772,2026-02-16 17:18:23,ST001,24.1,95.2,2.6,3.8,7,Operational,0,35.77,Card,Standard,True
SW007773,2026-02-16 17:19:06,ST005,29.3,96.0,6.6,3.2,8,Operational,0,37.31,Wallet,Delivery,True
SW007774,2026-02-16 17:26:24,ST003,23.9,94.5,2.1,4.5,10,Operational,0,36.36,Mobile Money,Standard,True
SW007775,2026-02-16 17:38:23,ST002,33.7,100.0,3.2,4.4,10,Operational,0,34.26,Mobile Money,Standard,True
SW007776,2026-02-16 17:38:44,ST002,22.2,97.7,7.1,4.4,17,Operational,0,36.17,Mobile Money,Delivery,True
SW007777,2026-02-16 17:41:50,ST001,32.1,96.2,9.2,3.9,0,Operational,0,0.0,Mobile Money,Delivery,False
SW007778,2026-02-16 17:47:24,ST003,18.0,95.5,0.9,5.1,16,Operational,0,39.61,Mobile Money,Commercial,True
SW007779,2026-02-16 17:48:20,ST001,24.7,92.7,2.3,5.6,1,Operational,0,0.0,Wallet,Standard,False
SW007780,2026-02-16 17:50:14,ST001,17.6,89.9,3.2,4.7,2,Operational,0,39.47,Mobile Money,Commercial,True
SW007781,2026-02-16 17:50:24,ST001,47.7,95.4,12.6,2.2,14,Operational,0,35.3,Mobile Money,Standard,True
SW007782,2026-02-16 18:03:48,ST002,24.9,92.7,3.4,3.9,13,Operational,0,32.33,Wallet,Standard,True
SW007783,2026-02-16 18:04:35,ST005,10.2,97.3,4.5,4.5,0,Operational,0,0.0,Mobile Money,Commercial,False
SW007784,2026-02-16 18:14:44,ST001,54.4,94.5,3.2,4.3,1,Operational,0,36.53,Mobile Money,Standard,True
SW007785,2026-02-16 18:16:59,ST004,13.7,99.2,4.8,4.4,9,Operational,0,41.41,Mobile Money,Commercial,True
SW007786,2026-02-16 18:19:30,ST001,48.6,93.5,3.0,2.5,9,Operational,0,32.71,Card,Standard,True
SW007787,2026-02-16 18:20:04,ST002,6.4,96.8,8.2,4.0,13,Operational,0,34.02,Card,Standard,True
SW007788,2026-02-16 18:21:46,ST002,32.9,91.2,9.0,2.6,7,Operational,0,37.72,Card,Delivery,True
SW007789,2026-02-16 18:24:00,ST001,29.1,92.0,16.7,3.9,0,Operational,0,0.0,Mobile Money,Standard,False
SW007790,2026-02-16 18:26:14,ST002,18.7,99.5,1.9,3.6,12,Operational,0,33.19,Card,Standard,True
SW007791,2026-02-16 18:30:28,ST004,34.8,90.0,4.9,4.0,6,Operational,0,39.14,Wallet,Delivery,True
SW007792,2026-02-16 18:35:15,ST003,36.9,90.8,10.8,5.5,0,Operational,0,0.0,Card,Delivery,False
SW007793,2026-02-16 18:36:24,ST004,20.9,95.6,5.4,3.8,15,Operational,0,32.26,Card,Standard,True
SW007794,2026-02-16 18:36:37,ST001,32.6,95.7,3.1,4.9,9,Operational,0,34.97,Mobile Money,Standard,True
SW007795,2026-02-16 18:37:08,ST005,30.2,94.6,2.0,2.6,10,Operational,0,35.08,Mobile Money,Standard,True
SW007796,2026-02-16 18:37:30,ST004,25.2,97.4,3.7,3.6,12,Operational,0,35.34,Mobile Money,Standard,True
SW007797,2026-02-16 18:38:22,ST004,38.2,96.1,4.0,2.5,16,Operational,0,34.06,Card,Standard,True
SW007798,2026-02-16 18:44:00,ST005,19.9,95.0,6.7,4.2,12,Operational,0,36.49,Mobile Money,Delivery,True
SW007799,2026-02-16 18:45:00,ST001,3.0,93.2,7.8,4.6,2,Operational,0,34.4,Mobile Money,Delivery,True
SW007800,2026-02-16 18:46:23,ST002,4.5,91.9,2.2,4.6,16,Operational,0,36.16,Mobile Money,Standard,True
SW007801,2026-02-16 18:53:39,ST005,32.4,98.2,6.3,2.3,11,Operational,0,35.16,Wallet,Standard,True
SW007802,2026-02-16 18:55:53,ST004,10.9,97.1,2.8,2.3,9,Operational,0,35.3,Mobile Money,Standard,True
SW007803,2026-02-16 18:59:10,ST003,3.0,93.1,2.0,3.4,10,Operational,0,37.82,Mobile Money,Delivery,True
SW007804,2026-02-16 19:00:23,ST005,3.0,94.3,1.5,4.0,10,Operational,0,41.21,Card,Commercial,True
SW007805,2026-02-16 19:05:47,ST001,10.8,94.3,4.1,4.8,0,Operational,0,0.0,Mobile Money,Delivery,False
SW007806,2026-02-16 19:07:43,ST003,22.6,98.6,3.2,3.0,15,Operational,0,34.17,Mobile Money,Standard,True
SW007807,2026-02-16 19:08:31,ST001,43.0,93.4,12.3,4.4,19,Operational,0,36.34,Card,Standard,True
SW007808,2026-02-16 19:18:47,ST003,55.0,91.1,3.7,3.8,9,Operational,0,35.29,Wallet,Standard,True
SW007809,2026-02-16 19:20:42,ST003,4.9,92.8,5.8,3.5,17,Operational,0,36.89,Wallet,Delivery,True
SW007810,2026-02-16 19:20:53,ST001,3.0,94.7,4.0,4.1,4,Operational,0,38.79,Mobile Money,Delivery,True
SW007811,2026-02-16 19:21:14,ST001,25.8,96.0,1.3,4.2,3,Operational,0,32.89,Wallet,Standard,True
SW007812,2026-02-16 19:25:39,ST002,3.0,93.0,1.7,3.3,11,Operational,0,35.82,Mobile Money,Standard,True
SW007813,2026-02-16 19:26:32,ST003,27.3,94.6,2.3,3.8,19,Operational,0,38.89,Card,Delivery,True
SW007814,2026-02-16 19:26:37,ST003,15.3,91.4,12.5,4.5,2,Operational,0,37.54,Mobile Money,Delivery,True
SW007815,2026-02-16 19:27:36,ST004,45.1,92.3,2.8,2.9,17,Operational,0,35.91,Wallet,Delivery,True
SW007816,2026-02-16 19:29:46,ST004,40.5,95.1,2.5,5.3,9,Operational,0,37.44,Mobile Money,Standard,True
SW007817,2026-02-16 19:40:16,ST003,3.0,94.2,1.5,3.9,0,Operational,0,0.0,Wallet,Standard,False
SW007818,2026-02-16 19:40:58,ST001,33.4,98.0,11.8,4.0,14,Operational,0,34.1,Card,Standard,True
SW007819,2026-02-16 19:42:04,ST004,27.6,96.4,6.4,3.3,8,Operational,0,35.75,Card,Standard,True
SW007820,2026-02-16 19:54:18,ST001,9.5,90.6,1.8,3.4,11,Operational,0,35.66,Mobile Money,Standard,True
SW007821,2026-02-16 19:58:43,ST003,28.9,95.0,3.4,2.1,13,Operational,0,40.9,Card,Commercial,True
SW007822,2026-02-16 19:59:29,ST004,10.7,93.9,12.5,2.7,15,Operational,0,33.32,Wallet,Standard,True
SW007823,2026-02-16 20:03:56,ST005,30.9,94.9,7.9,2.8,3,Operational,0,36.49,Mobile Money,Standard,True
SW007824,2026-02-16 20:13:34,ST001,25.3,94.9,13.9,3.3,0,Operational,0,0.0,Mobile Money,Standard,False
SW007825,2026-02-16 20:14:36,ST003,3.7,95.0,5.7,4.2,13,Operational,0,34.79,Mobile Money,Standard,True
SW007826,2026-02-16 20:19:07,ST001,8.9,90.8,4.5,3.7,8,Operational,0,35.19,Mobile Money,Delivery,True
SW007827,2026-02-16 20:19:43,ST003,21.1,86.3,6.3,2.8,14,Operational,0,34.65,Mobile Money,Standard,True
SW007828,2026-02-16 20:25:22,ST004,37.4,97.1,4.3,1.7,15,Operational,0,34.77,Card,Standard,True
SW007829,2026-02-16 20:27:44,ST001,25.8,99.0,2.9,4.3,1,Operational,0,35.79,Wallet,Standard,True
SW007830,2026-02-16 20:42:41,ST003,24.2,93.3,10.3,3.7,15,Operational,0,37.79,Wallet,Delivery,True
SW007831,2026-02-16 20:43:42,ST003,3.0,97.3,1.3,4.6,10,Operational,0,33.19,Mobile Money,Standard,True
SW007832,2026-02-16 20:50:19,ST001,25.5,94.8,9.6,3.8,0,Operational,0,0.0,Mobile Money,Standard,False
SW007833,2026-02-16 20:51:50,ST002,14.6,94.1,3.5,4.2,16,Operational,0,37.16,Card,Standard,True
SW007834,2026-02-16 20:51:59,ST005,13.2,91.8,1.4,5.5,6,Operational,0,37.65,Mobile Money,Delivery,True
SW007835,2026-02-16 20:55:35,ST003,7.1,100.0,2.6,4.4,9,Operational,0,37.26,Wallet,Delivery,True
SW007836,2026-02-16 20:59:55,ST002,5.4,90.1,9.7,3.5,7,Operational,0,36.55,Wallet,Delivery,True
SW007837,2026-02-16 21:09:10,ST001,24.8,100.0,4.0,3.1,17,Operational,0,41.2,Mobile Money,Commercial,True
SW007838,2026-02-16 21:21:23,ST004,43.3,99.4,1.5,3.2,13,Operational,0,34.53,Wallet,Standard,True
SW007839,2026-02-16 21:36:01,ST004,28.4,100.0,0.4,3.2,17,Operational,0,32.2,Card,Standard,True
SW007840,2026-02-16 21:43:51,ST004,26.1,93.1,1.5,3.5,11,Operational,0,33.22,Card,Standard,True
SW007841,2026-02-16 21:48:53,ST004,26.1,94.5,1.3,4.1,18,Operational,0,37.77,Card,Standard,True
SW007842,2026-02-16 22:10:33,ST004,25.4,99.9,0.3,3.9,23,Operational,0,35.01,Mobile Money,Standard,True
SW007843,2026-02-16 22:24:52,ST001,12.0,98.5,2.9,2.4,13,Operational,0,39.03,Mobile Money,Commercial,True
SW007844,2026-02-16 22:41:49,ST004,3.0,91.2,1.4,2.7,24,Operational,0,38.71,Wallet,Commercial,True
SW007845,2026-02-16 22:48:47,ST003,31.2,90.4,2.4,3.5,24,Operational,0,36.61,Card,Standard,True
SW007846,2026-02-16 22:52:56,ST002,34.7,93.4,4.6,2.1,20,Operational,0,41.17,Mobile Money,Delivery,True
SW007847,2026-02-16 22:54:17,ST004,19.7,97.6,3.0,2.1,16,Operational,0,37.1,Card,Delivery,True
SW007848,2026-02-16 23:05:42,ST001,22.5,92.2,6.6,4.4,17,Operational,0,34.56,Wallet,Standard,True
SW007849,2026-02-16 23:49:48,ST005,17.6,91.2,1.3,3.1,11,Operational,0,35.78,Mobile Money,Standard,True
SW007850,2026-02-16 23:55:30,ST001,28.4,85.9,1.2,4.2,11,Operational,0,41.23,Mobile Money,Commercial,True
SW007851,2026-02-17 00:00:38,ST001,27.7,94.1,2.0,2.9,22,Operational,0,36.55,Mobile Money,Delivery,True
SW007852,2026-02-17 03:43:15,ST004,32.4,94.5,1.5,2.8,17,Operational,0,37.11,Card,Commercial,True
SW007853,2026-02-17 06:26:29,ST001,3.0,89.0,0.9,2.0,13,Operational,0,41.24,Mobile Money,Commercial,True
SW007854,2026-02-17 06:35:43,ST005,3.0,86.9,1.3,2.7,17,Operational,0,32.27,Card,Standard,True
SW007855,2026-02-17 07:10:45,ST003,24.3,95.5,1.2,3.6,14,Operational,0,34.65,Mobile Money,Standard,True
SW007856,2026-02-17 07:17:32,ST003,25.2,98.0,4.5,3.1,15,Operational,0,38.98,Mobile Money,Delivery,True
SW007857,2026-02-17 07:19:33,ST001,7.0,94.9,4.3,2.0,10,Operational,0,36.8,Wallet,Standard,True
SW007858,2026-02-17 07:20:43,ST004,14.5,92.6,1.5,2.4,17,Operational,0,39.6,Mobile Money,Commercial,True
SW007859,2026-02-17 07:23:30,ST003,29.9,96.9,3.3,3.0,18,Operational,0,39.96,Mobile Money,Commercial,True
SW007860,2026-02-17 07:24:38,ST004,32.1,89.2,3.5,3.9,14,Operational,0,38.03,Mobile Money,Commercial,True
SW007861,2026-02-17 07:27:37,ST003,18.5,89.7,1.7,4.2,20,Operational,0,33.88,Card,Standard,True
SW007862,2026-02-17 07:29:30,ST005,24.8,90.8,3.2,4.3,12,Operational,0,39.33,Mobile Money,Delivery,True
SW007863,2026-02-17 07:31:49,ST001,17.1,96.6,18.2,3.6,1,Operational,0,44.2,Wallet,Commercial,True
SW007864,2026-02-17 07:47:00,ST004,11.8,93.5,2.8,3.3,18,Operational,0,33.98,Card,Standard,True
SW007865,2026-02-17 07:47:50,ST001,3.0,93.4,1.8,3.5,11,Operational,0,38.77,Wallet,Delivery,True
SW007866,2026-02-17 07:48:04,ST001,24.3,95.4,4.9,5.6,1,Operational,0,0.0,Mobile Money,Standard,False
SW007867,2026-02-17 07:49:58,ST003,7.9,94.2,1.4,4.0,14,Operational,0,38.18,Mobile Money,Commercial,True
SW007868,2026-02-17 08:00:41,ST003,15.5,97.2,4.6,3.0,14,Operational,0,34.22,Mobile Money,Standard,True
SW007869,2026-02-17 08:05:05,ST001,18.2,97.9,5.2,3.1,17,Operational,0,41.48,Mobile Money,Commercial,True
SW007870,2026-02-17 08:10:55,ST001,23.8,94.4,1.3,3.1,15,Operational,0,37.76,Mobile Money,Delivery,True
SW007871,2026-02-17 08:22:21,ST003,20.0,93.6,0.2,3.9,16,Operational,0,34.91,Mobile Money,Standard,True
SW007872,2026-02-17 08:23:30,ST003,18.4,99.7,11.0,2.6,19,Operational,0,35.54,Card,Standard,True
SW007873,2026-02-17 08:25:30,ST002,22.0,93.8,8.2,2.6,12,Operational,0,34.87,Wallet,Standard,True
SW007874,2026-02-17 08:27:34,ST001,33.5,93.9,3.9,3.5,11,Operational,0,34.47,Mobile Money,Standard,True
SW007875,2026-02-17 08:41:14,ST001,24.9,97.0,6.1,3.6,7,Operational,0,36.75,Mobile Money,Standard,True
SW007876,2026-02-17 08:41:45,ST004,50.0,91.5,4.6,4.0,12,Operational,0,34.51,Mobile Money,Standard,True
SW007877,2026-02-17 08:42:36,ST004,21.8,91.9,2.8,4.1,18,Operational,0,36.61,Mobile Money,Delivery,True
SW007878,2026-02-17 08:43:49,ST001,38.9,95.6,0.7,3.9,14,Operational,0,39.28,Mobile Money,Commercial,True
SW007879,2026-02-17 08:44:28,ST002,22.9,98.3,6.2,4.2,12,Operational,0,35.25,Mobile Money,Standard,True
SW007880,2026-02-17 08:53:32,ST003,16.8,94.9,4.8,3.9,22,Operational,0,37.47,Mobile Money,Standard,True
SW007881,2026-02-17 08:58:52,ST003,18.7,98.8,2.8,3.3,11,Operational,0,38.99,Mobile Money,Delivery,True
SW007882,2026-02-17 09:04:54,ST001,24.0,96.0,6.0,2.3,15,Operational,0,39.87,Mobile Money,Commercial,True
SW007883,2026-02-17 09:18:49,ST003,18.5,88.8,2.8,3.6,9,Operational,0,33.43,Mobile Money,Standard,True
SW007884,2026-02-17 09:33:17,ST001,36.7,100.0,3.4,3.4,14,Operational,0,40.04,Mobile Money,Commercial,True
